nostr_relay_address
wss://nostr-dev.wellorder.net
wss://nostr-relay.nokotaro.com
wss://relay.snort.social
wss://nostr.lu.ke
wss://atlas.nostr.land
wss://nostr.ownbtc.online
wss://nostr.fmt.wiz.biz
wss://nostr.actn.io
wss://nostr.688.org
wss://global-relay.cesc.trade
wss://nostr.pjv.me
wss://rsslay.nostr.net
wss://nostr-relay.lnmarkets.com
wss://rsslay.nostr.moe
wss://relay.roli.social
wss://brb.io
wss://eden.nostr.land
wss://nostr-verified.wellorder.net
wss://nostr.noones.com
wss://relay.nostr.nu
wss://nostr-relay.bitcoin.ninja
wss://paid.no.str.cr
wss://deschooling.us
wss://nostr.mikedilger.com
wss://freespeech.casa
wss://bitcoiner.social
wss://nostr.1f52b.xyz
wss://nostr.sebastix.dev
wss://relay-verified.deschooling.us
wss://nostr.cizmar.net
wss://n.wingu.se
wss://relay.nostr.hach.re
wss://nostr.asdf.mx
wss://nostr.bitcoinplebs.de
wss://nostr.goller.net
wss://nostr01.vida.dev
wss://tmp-relay.cesc.trade
wss://nostr.plebchain.org
wss://nostr.mutinywallet.com
wss://nostr.decentony.com
wss://nostr.easify.de
wss://nostr.tools.global.id
wss://nostrsatva.net
wss://xmr.usenostr.org
wss://nostr.naut.social
wss://at.nostrworks.com
wss://nostr.sovbit.host
wss://nostr.1sat.org
wss://nostr.randomdevelopment.biz
wss://nostr.bitocial.xyz
wss://relay.leesalminen.com
wss://mastodon.cloud/api/v1/streaming
wss://nostr.256k1.dev
wss://relay.beta.fogtype.com
wss://rsslay.ch3n2k.com
wss://nostr.rocketnode.space
wss://relay.nostr.bg
wss://nostr.globals.fans
wss://nostr.primz.org
wss://relay.nostr.au
wss://relay.johnnyasantos.com
wss://btc.klendazu.com
wss://relay.n057r.club
wss://slick.mjex.me
wss://nostr.lorentz.is
wss://relay.nostrified.org
wss://nostr.orangepill.dev
wss://relay.primal.net
wss://nostr.cercatrova.me
wss://nostr.swiss-enigma.ch
wss://nostr-relay.derekross.me
wss://puravida.nostr.land
wss://nostr.sectiontwo.org
wss://nostr.oxtr.dev
wss://relay.s3x.social
wss://eosla.com
wss://nostr.liberty.fans
wss://nostr-01.bolt.observer
wss://nostr-pub.semisol.dev
wss://nostr.semisol.dev
wss://misskey.io
wss://nostr.gruntwerk.org
wss://relay.nostr.wf
wss://btcpay.kukks.org/nostr/ws
wss://relay.mostr.pub
wss://relay.shitforce.one
wss://purplepag.es
wss://yestr.me
wss://relayable.org
wss://relay.nostr.ai
wss://paid.nostrified.org
wss://btc-italia.online
wss://nostr-02.dorafactory.org
wss://nostr.zbd.gg
wss://relay.hodl.ar
wss://relay.nostr.sc
wss://feeds.nostr.band/nostrhispano
wss://nostr.itas.li
wss://nostr.middling.mydns.jp
wss://ca.orangepill.dev
wss://nostr.portemonero.com
wss://search.nos.today
wss://rsslay.onrender.com
wss://relay.minds.com/nostr/v1/ws
wss://nostr.maximacitadel.org
wss://welcome.nostr.wine
wss://yabu.me
wss://relay.chicagoplebs.com
wss://adult.18plus.social
wss://blastr.f7z.xyz
wss://nrelay.c-stellar.net
wss://nostrja-kari.heguro.com
wss://therelayofallrelays.nostr1.com
wss://nostr-relay.app
wss://nb.relay.center
wss://wine.relay.center
wss://damus.relay.center
wss://offchain.relay.center
wss://snort.relay.center
wss://rly.nostrkid.com
wss://nostr.filmweb.pl
wss://stealth.wine
wss://africa.nostr.joburg
wss://nostr.superfriends.online
wss://nostr.simplex.icu
wss://nostr.carlostkd.ch
wss://nostr.openhoofd.nl
wss://nostr.strits.dk
wss://nostr.zenon.info
wss://relay.nostr.moctane.com
wss://nostr.thesamecat.io
wss://relay.deezy.io
wss://nostr-usa.ka1gbeoa21bnm.us-west-2.cs.amazonlightsail.com
wss://relay.2nodez.com
wss://anon.computer
wss://freerelay.xyz
wss://nostr.mining.sc
wss://relay.bitransfer.org
wss://nostr.xmr.rocks
wss://nostr.dvdt.dev
wss://test.nostr.lc
wss://paid.nostr.lc
wss://ithurtswhenip.ee
wss://nerostr.xmr.rocks
wss://nostr.sethforprivacy.com
wss://relay.rebelbase.site
wss://nostr.frennet.xyz
wss://relay.toastr.space
wss://nostr.ingwie.me
wss://nostrpub.yeghro.site
wss://nostr.gleeze.com
wss://relay2.nostrchat.io
wss://relay1.nostrchat.io
wss://ln.weedstr.net/nostrrelay/weedstr
wss://relay.devstr.org
wss://pleb.cloud
wss://nostr.dakukitsune.ca
wss://nostr.hifish.org
wss://nostrja-kari-nip50.heguro.com
wss://relay.badgr.space
wss://nostrua.com
wss://nostr.otc.sh
wss://nsc.pleb.cloud
wss://nostr-badur.onrender.com
wss://ca.relayable.org
wss://eden.relay.center
wss://relay.stpaulinternet.net
wss://booger.pro
wss://relay.nsecbunker.com
wss://relay.rip
wss://relay.house
wss://nostr.dogdogback.com
wss://relay2.nostr.vet
wss://relay.nostr.youlot.org
wss://nostr.hekster.org
wss://nostr.debancariser.com
wss://relay.layer.systems
wss://denostr.paiya.app
wss://relay.leafbodhi.com
wss://relay.haths.cc
wss://nostr.schorsch.fans
wss://nostr.reelnetwork.eu
wss://relay.kisiel.net.pl
wss://relay.nostr.directory
wss://relay.wavlake.com
wss://r.v0l.io
wss://nostr-tbd.website
wss://sats.lnaddy.com/nostrclient/api/v1/relay
wss://nostr.impervious.live
wss://nostr.melhorque.com.br
wss://nostr.fmar.link
wss://nfdn.betanet.dotalgo.io
wss://relay.plebz.space
wss://nostr.sagaciousd.com
wss://nostr.fbxl.net
wss://nostr.donky.social
wss://nostr.metamadeenah.com
wss://kukks.org/nostr
wss://rsslay-production-bc22.up.railway.app
wss://nostrja-world-relays-test.heguro.com
wss://multiplextr.coracle.social
wss://nostr.bolt.fun
wss://dave.st.germa.in/nostr
wss://nostril.cam
wss://nostr.btc-library.com
wss://relay.getalby.com/v1
wss://rss.nos.social
wss://nostr.overmind.lol
wss://anonymousgreen.com/nostrclient/api/v1/relay
wss://crayon.nostr-demo.relayaas.com
wss://nostrools.nostr1.com
wss://beta.nostril.cam
wss://relay.nostrss.re
wss://relay.nostrcn.com
wss://dev.nostrplayground.com
wss://ryan.nostr1.com
wss://nostr-01.yakihonne.com
wss://la.relayable.org
wss://relay.0xchat.com
wss://nostr.fort-btc.club
wss://relay.nostrfiles.dev
wss://relay.bitcoinpark.com
wss://satdow.relaying.io
wss://nostr.olwe.link
wss://nostr-relay.hzrd149.com
wss://nostr01.counterclockwise.io
wss://test.relay.report
wss://relap.orzv.workers.dev
wss://christpill.nostr1.com
wss://nostr.sixteensixtyone.com
wss://saltivka.org
wss://relay.danvergara.com
wss://filter.stealth.wine?broadcast=true
wss://nostr.coinfundit.com
wss://relay.verified-nostr.com
wss://nostr.sathoarder.com
wss://nostr.sudocarlos.com
wss://wbc.nostr1.com
wss://nostr.eluc.ch
wss://relay.protest.net
wss://lnbits.eldamar.icu/nostrrelay/relay
wss://pater.nostr1.com
wss://nostr.heliodex.cf
wss://nostr.4liberty.one
wss://nostr.getgle.org
wss://nostr.lnbitcoin.cz
wss://nostr.libreleaf.com
wss://nostr.plebz.space
wss://relay.casualcrypto.date
wss://nostr.beararmsgroup.org
wss://butcher.nostr1.com
wss://jovial-fuchsia-euhyboma.scarab.im
wss://jumpy-bamboo-isonychus.scarab.im
wss://relay.notmandatory.org
wss://nostr.cx.ms
wss://disrupt-2023.scarab.im
wss://tictac.nostr1.com
wss://relay.despera.space
wss://relay.40two.cloud
wss://nostr.dynopool.com
wss://bitstack.app
wss://nostr-relay.psfoundation.info
wss://purplerelay.com
wss://relay.hrf.org
wss://fiatdenier.nostr1.com
wss://relay.orangepill.ovh
wss://relay.nostrhackers.online
wss://nostr.tchaicap.space
wss://nostr.rubberdoll.cc
wss://relay.nostrassets.com
wss://relay.ingwie.me
wss://nostr-relay.ktwo.io
wss://fistfistrelay.nostr1.com
wss://soloco.nl
wss://nostr.codingarena.de
wss://nostr.dlsouza.lol
wss://relay.kamp.site
wss://nostr.heavyrubberslave.com
wss://relay.nostry.eu
wss://relay.keychat.io
wss://au.relayable.org
wss://relay.ohbe.me
wss://nostr.lecturify.net
wss://nostr.hankhub.net
wss://nostr.bitcoinist.org
wss://nostr.stakey.net
wss://a.nos.lol
wss://teemie1-relay.duckdns.org
wss://hodlbod.nostr1.com
wss://nostr.yonle.lecturify.net
wss://staging.nostpy.lol
wss://eu.purplerelay.com
wss://nostr.kaosfield.net
wss://nostr.lnproxy.org
wss://21ideas.nostr1.com
wss://hotrightnow.nostr1.com
wss://relay.bitcoinbarcelona.xyz
wss://rly.bopln.com
wss://nostr.fractalized.net
wss://verbiricha.nostr1.com
wss://relay-jp.shino3.net
wss://r.hostr.cc
wss://zh.nostr1.com
wss://bevo.nostr1.com
wss://cache2.primal.net/v1
wss://relay.nquiz.io
wss://nostr.self-determined.de
wss://nostr.legalsecurity.org
wss://gardn.nostr1.com
wss://feedstr.nostr1.com
wss://supertestnet.nostr1.com
wss://relay.leligobit.link
wss://nostr.kleofash.eu
wss://nos.plebdrive.com
wss://nostr.zoz-serv.org
wss://nostr.girino.org
wss://nostr.gerbils.online
wss://nostr.novacisko.cz
wss://nostr.0x7e.xyz
wss://sakhalin.nostr1.com
wss://adre.su
wss://remnant.cloud
wss://nostr.kungfu-g.rip
wss://relay.guggero.org
wss://relay.xp.live
wss://relay.minibolt.info
wss://pay21.nostr1.com
wss://cache1.primal.net/v1
wss://misskey.art
wss://merrcurrup.railway.app
wss://nostr.umbrel.karmas.fr
wss://nostr-dev.zbd.gg
wss://relay.oke.minds.io/nostr/v1/ws
wss://testrelay.nostr1.com
wss://tw.purplerelay.com
wss://za.purplerelay.com
wss://atl.purplerelay.com
wss://novoa.nagoya
wss://submarin.online
wss://premis.one
wss://misskey.04.si
wss://social.camph.net
wss://sg.unfiltered.zone
wss://in.purplerelay.com
wss://nostr.fairshare.social
wss://relay.pleb.to
wss://nostr2.kleofash.eu
wss://nostr.hashi.sbs
wss://nostr.atitlan.io
wss://newperspectives.duckdns.org
wss://nostr.dbtc.link
wss://mockingyou.com
wss://relay.0v0.social
wss://nostr.openordex.org
wss://relay.cxcore.net
wss://relay.service.mapboss.co.th
wss://nsrelay.assilvestrar.club
wss://nostr.lbdev.fun
wss://relay.corpum.com
wss://relay.benthecarman.com
wss://vitor.relaying.io
wss://agora.nostr1.com
wss://relay.noswhere.com
wss://relay.crimsonleaf363.com
wss://pablof7z.nostr1.com
wss://zyro.nostr1.com
wss://orangepiller.org
wss://relay.satoshidnc.com
wss://relay.siamstr.com
wss://relay.camelus.app
wss://frens.nostr1.com
wss://datagrave.wild-vibes.ts.net/nostr
wss://public.relaying.io
wss://strfry.nostr.lighting
wss://ae.purplerelay.com
wss://kr.purplerelay.com
wss://vitor.nostr1.com
wss://chefstr.nostr1.com
wss://n.ok0.org
wss://nostr.8777.ch
wss://umami.nostr1.com
wss://prism.nostr1.com
wss://sfr0.nostr1.com
wss://us.nostr.land
wss://relay.nostr.wien
wss://relay.sincensura.org
wss://relay.nostr.jabber.ch
wss://th1.nostream.earnkrub.xyz
wss://relay.mapboss.co.th
wss://testnet.plebnet.dev/nostrrelay/1
wss://th1.nostr.earnkrub.xyz
wss://th2.nostr.earnkrub.xyz
wss://relay.nostr.pt
wss://relay.tijl.xyz
wss://studio314.nostr1.com
wss://relay.piazza.today
wss://relay.exit.pub
wss://nostr.plantroon.com
wss://hk.purplerelay.com
wss://nostr.se7enz.com
wss://au.purplerelay.com
wss://br.purplerelay.com
wss://ch.purplerelay.com
wss://relay.bitcoinaudible.com
wss://nostr.jcloud.es
wss://cl.purplerelay.com
wss://legend.lnbits.com/nostrclient/api/v1/relay
wss://us.nostr.wine
wss://relay.proxymana.net
wss://cellar.nostr.wine
wss://fl.purplerelay.com
wss://nostr.stupleb.cc
wss://frjosh.nostr1.com
wss://inbox.nostr.wine
wss://relay.minibits.cash
wss://lnb.bolverker.com/nostrclient/api/v1/relay
wss://relay.livefreebtc.dev
wss://relay.hllo.live
wss://relay.sepiropht.me
wss://nostr.252.no
wss://ftp.halifax.rwth-aachen.de/nostr
wss://nostr-02.yakihonne.com
wss://shawn.nostr1.com
wss://relay.gems.xyz
wss://nostr.hubmaker.io
wss://nostr-relay.guilospanck.com
wss://loli.church
wss://lnbits.aruku.kro.kr/nostrrelay/private
wss://sushi.ski
wss://xmr.ithurtswhenip.ee
wss://v2-connection.nostr-demo.relayaas.com
wss://relay.nos.social
wss://relay.nostr.co.kr
wss://obiurgator.thewhall.com
wss://relay.staging.geyser.fund
wss://relay.roadrunner.lat
wss://relay.causes.com
wss://nostr.psychoet.nexus
wss://nostr.1661.io
wss://nostr-id-relay.hf.space
wss://relay.artx.market
wss://watermelon.nostr-demo.relayaas.com
wss://nostr.tavux.tech
wss://nostr-03.dorafactory.org
wss://nostr.atlbitlab.com
wss://lnbits.btconsulting.nl/nostrrelay/nostr
wss://nostr.zoel.network
wss://bostr.yonle.lecturify.net
wss://eostagram.com
wss://wallet.sparkpay.pt/nostrclient/api/v1/relay
wss://relay.geyser.fund
wss://lnbits.papersats.io/nostrclient/api/v1/relay
wss://yondar.nostr1.com
wss://riray.nostr1.com
wss://nostr.pklhome.net
wss://pyramid.fiatjaf.com
wss://the-way-of-kings.nostr.relayaas.com
wss://inspiration.nostr.relayaas.com
wss://node.coincreek.com/nostrclient/api/v1/relay
wss://new-life.nostr.relayaas.com
wss://meme.nostr.relayaas.com
wss://relay.tunestr.io
wss://annal.purplerelay.com
wss://ren.nostr1.com
wss://santo.iguanatech.net
wss://cache0.primal.net/cache17
wss://nostr.33co.de
wss://nostr.t-rg.ws
wss://theforest.nostr1.com
wss://nostrdevs.nostr1.com
wss://nostr.papanode.com
wss://432ugukiu.famstr.xyz
wss://relay.lightwork.space
wss://njump.me
wss://nostr.cahlen.org
wss://broadcaster.nostr.net
wss://strfry.chatbett.de
wss://milwaukie.nostr1.com
wss://relay.bitmapstr.io
wss://directory.yabu.me
wss://noxir.fly.dev
wss://srtrelay.c-stellar.net
wss://nostr.reckless.dev
wss://super-relay.cesc.trade
wss://bucket.coracle.social
wss://rss.puhcho.me
wss://nostr.lopp.social
wss://relay.notoshi.win
wss://relay.zhoushen929.com
wss://relay.hawties.xyz
wss://jp.purplerelay.com
wss://baba.suzuqi.com
wss://lnbits.satoshibox.io/nostrclient/api/v1/relay
wss://rkgk.moe
wss://nostr-relay.net
wss://relay.yrret.me
wss://relay.orangecheckr.com
wss://jumpy-bamboo-euhyboma.scarab.im
wss://gjmhmhgi789hjgdyerysergdfvbncte.fyi
wss://carlos-cdb.top
wss://relay.moinsen.com
wss://relay.21e6.cz
wss://relay.kikiriki.top
wss://hayloo88.nostr1.com
wss://a214g24132sa2fas354411f234125.xyz
wss://itchy-goldenrod-furconthophagus.scarab.im
wss://140.f7z.io
wss://noxir.kpherox.dev
wss://pr2.nostpy.lol
wss://taipei.scarab.im
wss://hongkong.scarab.im
wss://beijing.scarab.im
wss://poster.place
wss://strfry.kisiel.net.pl
wss://relay.unift.xyz
wss://relay-test.theforcetrade.com
wss://nostr.madco.me
wss://jingle.carlos-cdb.top
wss://relay.getfaaans.com
wss://relay-proxy.freefrom.club/v1/ws
wss://staging.yabu.me
wss://nostrrelay.win
wss://mnl.v0l.io
wss://nostr.iadenisov.ru
wss://relay.hash.stream
wss://nostr.sats.li
wss://nostr.notribe.net
wss://nostr-rs-relay.ocha.one
wss://stlouis.scarab.im
wss://relay-proxy.2rfaiuhw3g398dsifghkdbvnxi2387hgsiuagfa.xyz/v1/ws
wss://nostr.animeomake.com
wss://gan.suzuqi.com
wss://relay.geekiam.services
